Ticker,Exit Date,Entry Price,Exit Price,Gross PnL (%),Net PnL (%)
GHC,2025-11-17,28563.494,29500.0,3.2786815226456585,3.0722273866683656
LHG,2025-11-17,30576.909,29048.06355,-5.000000000000003,-5.189905047476253
SLS,2026-02-23,189831.05127529267,162000.0,-14.660958303882609,-14.831551090881334
PPH,2026-02-23,22414.79411222334,26724.4990505106,19.227055652217985,18.98872070838547
TNG,2026-02-23,14614.1389269255,21212.304795512,45.14919354180938,44.859040231380995
PRE,2026-02-23,20837.63655512,22144.7475,6.272836851830167,6.0603973978535075
DCM,2026-02-23,33090.05,37817.2,14.285714285714265,14.057257085742824
IDC,2026-02-23,35736.7898398888,42483.3147028765,18.878374059936814,18.640736130781544
NTL,2026-05-18,16726.285020442745,16400.0,-1.9507321562675861,-2.1467326916873315
PPC,2026-05-18,11552.662824928111,9790.0,-15.257632388653045,-15.427032423858131
DRC,2026-05-18,15104.249065522365,12103.938,-19.86402006817412,-20.02421193210579
CHP,2026-05-18,25567.572008105,26199.992,2.473523851598113,2.268679226207616
HGM,2026-08-17,169457.2,125000.0,-26.235061124578955,-26.38251727425496
AST,2026-08-17,59166.636333336,64000.0,8.169069540194158,7.952839516125806
RAL,2026-08-17,82256.8083,77800.0201,-5.4181389870435925,-5.60720817447577
VCS,2026-08-27,41538.82421419082,32100.0,-22.72289693497452,-22.877373902620743
QNS,2026-08-27,37030.61109314664,46800.0,26.38192732569139,26.12928978980797
SCS,2026-08-27,53611.889708237984,44500.0,-16.996024124174557,-17.161949113431575
DVP,2026-08-27,69916.13653471129,76600.0,9.559829528009422,9.340819374030401
MSH,2026-08-27,30043.923488006294,30550.0,1.684455467994167,1.4811881906968425
VLB,2026-08-27,37627.69184598358,47900.0,27.299862548207027,27.04539005935505
VEA,2026-08-27,34600.0,35300.0,2.023121387283237,1.8191771166440114
TNG,2026-08-27,18199.053971587444,17000.0,-6.588551105235578,-6.775280638258587
QTP,2026-08-27,12139.66167329356,11100.0,-8.56417337874206,-8.746953641853015
NCT,2026-08-27,83886.1974,83400.0,-0.5795916552059666,-0.778333101172554
BMP,2026-08-27,146140.005,144000.0,-1.4643526254156107,-1.661325433760605
PPH,2026-08-27,25346.9475530616,25900.0,2.1819291880437808,1.977667460531462
IDC,2026-08-27,37166.505481174005,32500.0,-12.55567458053794,-12.73047583075176
TPB,2026-08-27,15466.86113552703,14700.0,-4.958091553337651,-5.148080375819728
SAS,2026-08-27,33100.0,34900.0,5.438066465256798,5.2272957177000805
PNJ,2026-08-27,36200.0,41900.0,15.745856353591158,15.514480328896335
DGC,2026-08-27,41200.0,43200.0,4.854368932038835,4.64476499614272
GEE,2026-08-27,67800.0,65000.0,-4.129793510324483,-4.321438101008485
DCM,2026-08-27,30550.0,31000.0,1.4729950900163666,1.2701505221202891
TAL,2026-08-27,23650.0,24800.0,4.862579281183932,4.652958932795784
