Ticker,Exit Date,Entry Price,Exit Price,Gross PnL (%),Net PnL (%)
ABT,2026-05-18,60986.6073,55500.0,-8.996413381401531,-9.178329596531153
HTI,2026-08-17,21845.7891,18500.0,-15.31548750509544,-15.48477188789385
DTP,2026-08-17,81600.0,59000.0,-27.696078431372552,-27.84061400672212
TRA,2026-08-17,38784.2661,37700.0,-2.7956339233140746,-2.9899454996792385
PAT,2026-08-27,64921.46925526993,66500.0,2.431446427257093,2.2266859146588835
NTC,2026-08-27,176783.37855960216,128000.0,-27.595002967518774,-27.7397405927711
HGM,2026-08-27,231173.89252838012,115500.0,-50.03761076272028,-50.1374856037743
VVS,2026-08-27,24055.93213816934,91500.0,280.36356053240496,279.603213584814
DBC,2026-08-27,19180.285860451633,17400.0,-9.28185259283572,-9.463198214839036
KSF,2026-08-27,83690.95367805612,78400.0,-6.322013844422725,-6.509276185563293
TV1,2026-08-27,24082.6851618692,20400.0,-15.291837837502031,-15.461169495997773
BID,2026-08-27,41332.09908873573,36950.0,-10.602169222830469,-10.78087553123059
SCG,2026-08-27,68844.29699045632,65700.0,-4.567258477332125,-4.758028575328468
DTD,2026-08-27,12944.199208276792,11300.0,-12.702208779554757,-12.876717107831498
SCS,2026-08-27,49301.17899386095,44500.0,-9.738466892361338,-9.91889974215172
FRT,2026-08-27,127619.054,145900.0,14.324621149440581,14.09608617462911
DBD,2026-08-27,48288.0,48150.0,-0.28578528827037775,-0.48511405331131396
NNC,2026-08-27,42998.138099365,40850.0,-4.995886320474713,-5.185799591198378
DHG,2026-08-27,96300.0,95800.0,-0.5192107995846313,-0.7180729469117895
NCT,2026-08-27,83886.1974,83400.0,-0.5795916552059666,-0.778333101172554
DVP,2026-08-27,70716.3156,76600.0,8.32012294486677,8.103590964966992
SAS,2026-08-27,33100.0,34900.0,5.438066465256798,5.2272957177000805
SZL,2026-08-27,51000.0,52400.0,2.7450980392156863,2.5397105368884216
IDC,2026-08-27,33300.0,32500.0,-2.4024024024024024,-2.5975000487744158
